id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales
row_05064,PRD-9789H0,17.822,Regular,0.027,BAKING GOODS,245.74,STORE-DKU,30,,Tier_2,Standard Supermarket,3097.83
row_05065,PRD-OS7E3D,9.459,Low Fat,0.0306,HOUSEHOLD,46.54,STORE-OYG,25,,Tier_2,Standard Supermarket,700.43
row_05066,PRD-WEWPGV,15.365,Low Fat,0.1131,Snack Foods,229.23,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4367.58
row_05067,PRD-KE6H76,8.357,Regular,0.0307,baking goods,98.53,STORE-HL7,23,Medium,Tier_3,Superstore,1874.1
row_05068,PRD-884JXZ,16.745,Low Fat,0.0322,FROZEN FOODS,149.28,STORE-OYG,25,,Tier_2,Standard Supermarket,2311.84
row_05069,PRD-BGLSH8,,Low Fat,0.0314,Household,38.13,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,974.35
row_05070,PRD-CTXCWN,16.666,Low Fat,0.0185,SOFT DRINKS,155.2,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1132.6
row_05071,PRD-EOGKKC,14.734,Low Fat,0.0,Others,54.87,STORE-JOR,34,,Tier_3,Corner Shop,54.46
row_05072,PRD-UZS9IM,,Low Fat,0.075,soft drinks,163.65,STORE-T5G,47,Small,Tier_1,Corner Shop,789.84
row_05073,PRD-HDPJSA,6.326,Low Fat,0.0,Canned,266.17,STORE-HL7,23,Medium,Tier_3,Superstore,2882.2
row_05074,PRD-C3Y7HA,16.675,Low Fat,0.02,Fruits and Vegetables,48.66,STORE-HL7,23,Medium,Tier_3,Superstore,462.42
row_05075,PRD-X36ZHB,10.585,Regular,0.025,Baking Goods,169.27,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3870.74
row_05076,PRD-GS8W0Q,11.027,Low Fat,0.0498,Fruits and Vegetables,252.86,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4472.68
row_05077,PRD-VI7F16,,Regular,0.0701,snack foods,118.4,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1738.37
row_05078,PRD-MH7GX8,,Low Fat,0.1043,Dairy,53.95,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1939.19
row_05079,PRD-36I5A7,,Low Fat,0.0266,fruits and vegetables,170.01,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4295.79
row_05080,PRD-CLVEHR,15.932,Regular,0.1674,FROZEN FOODS,33.43,STORE-AGY,45,Large,Tier_3,Standard Supermarket,352.47
row_05081,PRD-PRFP9S,14.665,Low Fat,0.0259,Frozen Foods,77.68,STORE-YLW,35,Small,Tier_1,Standard Supermarket,964.1
row_05082,PRD-22ZACS,17.541,Low Fat,0.0839,Breads,199.37,STORE-HL7,23,Medium,Tier_3,Superstore,1830.0
row_05083,PRD-0QD58X,17.295,Regular,0.026,BREADS,47.15,STORE-JOR,34,,Tier_3,Corner Shop,88.73
row_05084,PRD-TV6685,,Low Fat,0.0512,Fruits and Vegetables,150.85,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4673.81
row_05085,PRD-7Y9HQQ,12.971,Low Fat,0.0,Starchy Foods,257.26,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2467.83
row_05086,PRD-V1VXVU,5.387,Low Fat,0.0915,Health and Hygiene,99.76,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2608.18
row_05087,PRD-DSN8CW,15.895,Regular,0.0,snack foods,175.2,STORE-AGY,45,Large,Tier_3,Standard Supermarket,6459.67
row_05088,PRD-533CFS,,Low Fat,0.0239,household,142.83,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3780.66
row_05089,PRD-VICDRI,21.227,Regular,0.1276,Frozen Foods,119.33,STORE-DKU,30,,Tier_2,Standard Supermarket,338.56
row_05090,PRD-EVFXVR,,Low Fat,0.0848,Household,162.24,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5527.79
row_05091,PRD-VTZDFX,17.116,Regular,0.0623,Baking Goods,97.87,STORE-OYG,25,,Tier_2,Standard Supermarket,1990.82
row_05092,PRD-2BSMEB,6.619,Low Fat,0.0392,Baking Goods,50.61,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1005.16
row_05093,PRD-965050,9.105,Low Fat,0.0814,frozen foods,208.97,STORE-DKU,30,,Tier_2,Standard Supermarket,1730.9
row_05094,PRD-SX50VK,6.399,Regular,0.1267,SNACK FOODS,34.12,STORE-DKU,30,,Tier_2,Standard Supermarket,147.2
row_05095,PRD-75E78H,7.417,Low Fat,0.031,Household,175.37,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4390.42
row_05096,PRD-192YWO,12.492,Low Fat,0.0262,CANNED,57.19,STORE-HL7,23,Medium,Tier_3,Superstore,919.31
row_05097,PRD-CZD9MX,15.567,Regular,0.1673,Fruits and Vegetables,176.8,STORE-JOR,34,,Tier_3,Corner Shop,1053.58
row_05098,PRD-9ROJVZ,7.967,Regular,0.0804,Frozen Foods,56.03,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,775.2
row_05099,PRD-XMSTP3,14.621,Low Fat,0.056,Snack Foods,44.81,STORE-OYG,25,,Tier_2,Standard Supermarket,418.2
row_05100,PRD-SIIAEB,,Low Fat,0.1586,Snack Foods,118.04,STORE-T5G,47,Small,Tier_1,Corner Shop,470.08
row_05101,PRD-32QVLN,12.655,Regular,0.0771,DAIRY,184.58,STORE-OYG,25,,Tier_2,Standard Supermarket,4719.06
row_05102,PRD-0XPJ70,,Low Fat,0.0972,household,193.44,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4786.75
row_05104,PRD-T93K2H,,Low Fat,0.1203,household,190.34,STORE-T5G,47,Small,Tier_1,Corner Shop,198.36
row_05105,PRD-9AHEJ8,,Low Fat,0.1763,DAIRY,42.85,STORE-T5G,47,Small,Tier_1,Corner Shop,40.12
row_05106,PRD-6I2KOE,19.47,Low Fat,0.0397,Snack Foods,163.85,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2945.03
row_05108,PRD-9RIGPP,20.42,Low Fat,0.0511,FRUITS AND VEGETABLES,37.65,STORE-9RG,28,Small,Tier_2,Standard Supermarket,117.76
row_05109,PRD-5I0GQM,18.765,Low Fat,0.146,Breakfast,100.93,STORE-YLW,35,Small,Tier_1,Standard Supermarket,206.16
row_05110,PRD-DV8A43,,Regular,0.2461,Snack Foods,46.96,STORE-T5G,47,Small,Tier_1,Corner Shop,44.72
row_05111,PRD-LV9PLM,6.886,Low Fat,0.0963,Health and Hygiene,260.34,STORE-JOR,34,,Tier_3,Corner Shop,255.29
row_05112,PRD-E5UPVR,,Regular,0.0,Snack Foods,112.17,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3935.31
row_05113,PRD-52UH5B,,Low Fat,0.0707,CANNED,211.06,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5499.03
row_05114,PRD-BOVVPN,9.951,Low Fat,0.0556,Health and Hygiene,198.47,STORE-DKU,30,,Tier_2,Standard Supermarket,3286.38
row_05115,PRD-F13TKM,20.139,Low Fat,0.0731,household,76.69,STORE-AGY,45,Large,Tier_3,Standard Supermarket,216.74
row_05117,PRD-XH6DLO,18.445,Low Fat,0.1238,Frozen Foods,121.97,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1293.42
row_05118,PRD-302FAP,14.038,Low Fat,0.0514,fruits and vegetables,148.92,STORE-OYG,25,,Tier_2,Standard Supermarket,2910.98
row_05119,PRD-N3QXKH,13.808,Low Fat,0.0886,Dairy,235.43,STORE-DKU,30,,Tier_2,Standard Supermarket,4004.97
row_05120,PRD-4AWTY0,9.306,Low Fat,0.0887,Hard Drinks,188.53,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3941.88
row_05121,PRD-0FM2N0,,Low Fat,0.0826,meat,152.05,STORE-T5G,47,Small,Tier_1,Corner Shop,153.77
row_05122,PRD-FA4IUZ,13.489,Regular,0.0791,Dairy,189.21,STORE-DKU,30,,Tier_2,Standard Supermarket,1120.43
row_05123,PRD-CVIYJK,11.192,Regular,0.0216,dairy,83.11,STORE-OYG,25,,Tier_2,Standard Supermarket,1671.31
row_05124,PRD-N3VBIA,20.699,Low Fat,0.0593,household,239.95,STORE-HL7,23,Medium,Tier_3,Superstore,4612.32
row_05125,PRD-1GN81E,,Regular,0.0,Snack Foods,260.66,STORE-T5G,47,Small,Tier_1,Corner Shop,760.16
row_05126,PRD-TJ3D90,14.861,Low Fat,0.1523,STARCHY FOODS,107.46,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,729.0
row_05127,PRD-ON4O79,16.561,Low Fat,0.0282,Household,100.66,STORE-JOR,34,,Tier_3,Corner Shop,404.0
row_05128,PRD-4W2O6O,6.843,Low Fat,0.029,HOUSEHOLD,161.61,STORE-OYG,25,,Tier_2,Standard Supermarket,2690.74
row_05129,PRD-L6HYC1,7.321,Regular,0.1486,SNACK FOODS,105.36,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2186.84
row_05130,PRD-9S9WWR,16.419,Regular,0.078,fruits and vegetables,101.54,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1883.2
row_05131,PRD-H8YZWJ,9.544,Low Fat,0.0906,canned,139.29,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2977.3
row_05133,PRD-AHB3HN,10.158,Low Fat,0.1172,Snack Foods,60.1,STORE-HL7,23,Medium,Tier_3,Superstore,1396.51
row_05134,PRD-TC2QWF,,Regular,0.1564,Canned,179.8,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5999.33
row_05135,PRD-3H7I5X,,Regular,0.179,Fruits and Vegetables,143.45,STORE-T5G,47,Small,Tier_1,Corner Shop,418.2
row_05136,PRD-LXLIM5,12.26,Low Fat,0.066,Health and Hygiene,122.36,STORE-YLW,35,Small,Tier_1,Standard Supermarket,244.53
row_05137,PRD-WZMTFC,9.275,Low Fat,0.0,Household,116.72,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1596.45
row_05139,PRD-0HHXSC,,Low Fat,0.0268,household,74.4,STORE-DKU,30,,Tier_2,Standard Supermarket,1501.49
row_05143,PRD-58B6PJ,16.127,Regular,0.0644,Dairy,79.11,STORE-HL7,23,Medium,Tier_3,Superstore,1713.08
row_05144,PRD-YLXYXL,7.534,Low Fat,0.0365,BAKING GOODS,75.71,STORE-DKU,30,,Tier_2,Standard Supermarket,1154.46
row_05145,PRD-BVGKP7,15.96,Regular,0.0258,FRUITS AND VEGETABLES,99.99,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1256.83
row_05148,PRD-T2DADY,17.367,Low Fat,0.0202,Others,78.2,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1269.8
row_05149,PRD-L11FC6,,Regular,0.0184,Meat,102.81,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1492.36
row_05150,PRD-NZLAXA,18.663,Low Fat,0.0391,HOUSEHOLD,245.65,STORE-OYG,25,,Tier_2,Standard Supermarket,5445.3
row_05151,PRD-IGJGK2,17.247,Regular,0.1186,meat,103.12,STORE-HL7,23,Medium,Tier_3,Superstore,1625.37
row_05152,PRD-IY3X80,12.353,Low Fat,0.1123,baking goods,223.89,STORE-DKU,30,,Tier_2,Standard Supermarket,3445.25
row_05153,PRD-59JSU0,14.882,Regular,0.0992,Meat,132.25,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2465.25
row_05154,PRD-6852FC,11.998,Low Fat,0.0161,hard drinks,175.22,STORE-OYG,25,,Tier_2,Standard Supermarket,4328.1
row_05155,PRD-D7M46B,6.643,Low Fat,0.0219,Household,32.85,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1255.36
row_05156,PRD-BJPI4H,6.708,Low Fat,0.0146,Soft Drinks,129.29,STORE-DKU,30,,Tier_2,Standard Supermarket,1239.91
row_05157,PRD-Q3QA3S,19.803,Regular,0.0,dairy,252.34,STORE-HL7,23,Medium,Tier_3,Superstore,5590.78
row_05158,PRD-VP8OWT,,Low Fat,0.0488,Household,144.47,STORE-T5G,47,Small,Tier_1,Corner Shop,146.01
row_05159,PRD-8A5PN4,5.857,Regular,0.0795,Fruits and Vegetables,263.68,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1483.57
row_05161,PRD-8A5PN4,5.836,Regular,0.08,fruits and vegetables,251.64,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4598.39
row_05163,PRD-VTZDFX,16.715,Regular,0.0617,BAKING GOODS,97.52,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2910.72
row_05164,PRD-WMFTOO,18.627,Low Fat,0.0466,HEALTH AND HYGIENE,152.75,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3292.51
row_05165,PRD-CP4E30,6.133,Low Fat,0.0233,dairy,174.18,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4472.5
row_05166,PRD-H56OB4,9.19,Low Fat,0.0463,Household,108.13,STORE-OYG,25,,Tier_2,Standard Supermarket,1774.75
row_05167,PRD-5WVO01,5.224,Low Fat,0.031,Health and Hygiene,36.33,STORE-9RG,28,Small,Tier_2,Standard Supermarket,416.03
row_05168,PRD-RJ6GD2,12.063,Low Fat,0.0083,Health and Hygiene,116.44,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2408.82
row_05169,PRD-U0COJB,,Low Fat,0.0648,FROZEN FOODS,181.63,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4370.68
row_05170,PRD-ZN1N5R,,Regular,0.0349,Meat,194.05,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3102.16
row_05171,PRD-AN4EIO,14.321,Regular,0.2191,FROZEN FOODS,53.08,STORE-JOR,34,,Tier_3,Corner Shop,164.59
row_05172,PRD-IWS48A,14.065,Regular,0.0336,BAKING GOODS,95.73,STORE-OYG,25,,Tier_2,Standard Supermarket,2111.88
row_05173,PRD-4DGYDF,9.948,Regular,0.0482,frozen foods,247.14,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3206.31
row_05174,PRD-9Q4JNA,,Low Fat,0.0657,Snack Foods,258.26,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,7496.92
row_05175,PRD-I64XLY,11.855,Low Fat,0.0404,FRUITS AND VEGETABLES,192.98,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1276.51
row_05176,PRD-2PCM3G,19.097,Low Fat,0.0369,Fruits and Vegetables,113.61,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1393.7
row_05177,PRD-VOYP59,16.886,Regular,0.1138,fruits and vegetables,182.48,STORE-9RG,28,Small,Tier_2,Standard Supermarket,746.11
row_05178,PRD-FY9Z9U,19.997,Regular,0.1025,Canned,106.65,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3633.1
row_05179,PRD-N5F3DX,17.269,Regular,0.0156,snack foods,233.19,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4533.42
row_05181,PRD-7EFVUZ,15.123,Low Fat,0.0455,Health and Hygiene,141.62,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2464.48
row_05182,PRD-PCUYHY,15.18,Low Fat,0.0948,baking goods,159.23,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2723.55
row_05183,PRD-D9146L,,Low Fat,0.0734,SNACK FOODS,159.62,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2343.21
row_05184,PRD-299PG3,8.798,Regular,0.0413,Canned,187.74,STORE-OYG,25,,Tier_2,Standard Supermarket,3941.98
row_05186,PRD-HK23A1,,Regular,0.0807,Snack Foods,171.67,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5142.26
row_05187,PRD-U3BDL2,8.628,Regular,0.0,BREADS,133.49,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2343.67
row_05188,PRD-BJPI4H,6.938,Low Fat,0.0138,Soft Drinks,126.2,STORE-HL7,23,Medium,Tier_3,Superstore,1607.93
row_05189,PRD-QIRRQA,,Low Fat,0.0837,dairy,189.91,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,7442.69
row_05190,PRD-P5GVBS,11.854,Regular,0.1466,dairy,237.6,STORE-YLW,35,Small,Tier_1,Standard Supermarket,5724.04
row_05192,PRD-O7V0VU,,Low Fat,0.0378,Canned,88.99,STORE-AGY,45,Large,Tier_3,Standard Supermarket,248.75
row_05193,PRD-V2V1IT,10.293,Low Fat,0.0476,frozen foods,139.49,STORE-OYG,25,,Tier_2,Standard Supermarket,831.63
row_05194,PRD-P5GVBS,,Regular,0.1423,Dairy,236.74,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3259.99
row_05195,PRD-NF4EK6,18.961,Low Fat,0.0673,HOUSEHOLD,43.75,STORE-HL7,23,Medium,Tier_3,Superstore,641.38
row_05196,PRD-SIY7PG,14.233,Low Fat,0.0254,HOUSEHOLD,40.12,STORE-OYG,25,,Tier_2,Standard Supermarket,506.37
row_05197,PRD-RGLY41,13.804,Low Fat,0.0559,health and hygiene,36.59,STORE-DKU,30,,Tier_2,Standard Supermarket,947.29
row_05198,PRD-R1N6UV,18.54,Low Fat,0.0145,HOUSEHOLD,217.79,STORE-HL7,23,Medium,Tier_3,Superstore,3685.98
row_05200,PRD-SCSFW2,9.388,Regular,0.0,FROZEN FOODS,228.61,STORE-AGY,45,Large,Tier_3,Standard Supermarket,5709.82
row_05201,PRD-N8W9UR,6.995,Low Fat,0.0,Canned,108.3,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1399.34
row_05202,PRD-8MVMVQ,8.872,Low Fat,0.1269,household,111.15,STORE-HL7,23,Medium,Tier_3,Superstore,1053.11
row_05203,PRD-QK31H5,16.57,Low Fat,0.0562,fruits and vegetables,257.97,STORE-JOR,34,,Tier_3,Corner Shop,487.84
row_05205,PRD-RWWK6P,8.526,Low Fat,0.0142,Baking Goods,94.34,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1145.07
row_05206,PRD-7DMS2Z,13.187,Low Fat,0.0328,Meat,61.79,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,748.04
row_05207,PRD-QYXGO4,19.78,Low Fat,0.0544,Fruits and Vegetables,57.51,STORE-AGY,45,Large,Tier_3,Standard Supermarket,932.09
row_05208,PRD-EGC2DP,6.886,Low Fat,0.0585,snack foods,213.2,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2892.32
row_05209,PRD-32R5MU,7.129,Low Fat,0.0147,Snack Foods,154.23,STORE-DKU,30,,Tier_2,Standard Supermarket,641.15
row_05210,PRD-2YAZQT,15.781,Regular,0.1419,FROZEN FOODS,47.25,STORE-JOR,34,,Tier_3,Corner Shop,48.19
row_05211,PRD-55LOSM,7.597,Low Fat,0.0204,SNACK FOODS,244.96,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4390.36
row_05212,PRD-0W78AQ,8.369,Low Fat,0.047,FRUITS AND VEGETABLES,50.26,STORE-OYG,25,,Tier_2,Standard Supermarket,836.14
row_05214,PRD-GBYJDD,17.904,Low Fat,0.0149,fruits and vegetables,184.23,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4877.29
row_05217,PRD-7IOABT,7.418,Low Fat,0.1421,Frozen Foods,142.07,STORE-JOR,34,,Tier_3,Corner Shop,863.79
row_05218,PRD-R9QIKQ,13.719,Low Fat,0.0665,baking goods,92.75,STORE-DKU,30,,Tier_2,Standard Supermarket,2012.04
row_05219,PRD-GZ27FH,15.909,Low Fat,0.0635,Canned,98.59,STORE-OYG,25,,Tier_2,Standard Supermarket,2716.38
row_05220,PRD-302FAP,13.989,Low Fat,0.0498,Fruits and Vegetables,147.19,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2224.11
row_05221,PRD-91ZPKY,16.755,Low Fat,0.1255,frozen foods,253.62,STORE-HL7,23,Medium,Tier_3,Superstore,5963.59
row_05222,PRD-22ZACS,17.98,Low Fat,0.0851,Breads,202.04,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1507.26
row_05224,PRD-SCRO8S,14.865,Regular,0.1048,FRUITS AND VEGETABLES,42.92,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,775.68
row_05225,PRD-FKTCNU,9.12,Regular,0.0903,Snack Foods,126.98,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1429.35
row_05226,PRD-UX01UP,10.795,Low Fat,0.0287,snack foods,241.85,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,6888.93
row_05227,PRD-0PKUUM,7.638,Regular,0.1472,Starchy Foods,174.69,STORE-DKU,30,,Tier_2,Standard Supermarket,4574.59
row_05228,PRD-CYUEID,9.705,Low Fat,0.0948,Others,196.76,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2335.79
row_05230,PRD-MECOSF,5.796,Regular,0.0194,Soft Drinks,46.59,STORE-YLW,35,Small,Tier_1,Standard Supermarket,515.37
row_05231,PRD-CX9J1I,14.393,Low Fat,0.0926,SOFT DRINKS,174.08,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3367.2
row_05232,PRD-12310X,8.118,Low Fat,0.0151,Health and Hygiene,178.86,STORE-HL7,23,Medium,Tier_3,Superstore,2271.31
row_05233,PRD-OFS80Q,7.593,Regular,0.0266,SNACK FOODS,193.33,STORE-OYG,25,,Tier_2,Standard Supermarket,4935.92
row_05234,PRD-3RA1PP,20.761,Low Fat,0.127,snack foods,199.98,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1633.6
row_05236,PRD-0T2RJM,7.851,Low Fat,0.0333,canned,120.07,STORE-DKU,30,,Tier_2,Standard Supermarket,2432.4
row_05238,PRD-PF322F,9.12,Low Fat,0.0737,BREAKFAST,178.42,STORE-DKU,30,,Tier_2,Standard Supermarket,1721.25
row_05240,PRD-OSI366,12.731,Low Fat,0.0917,fruits and vegetables,109.02,STORE-9RG,28,Small,Tier_2,Standard Supermarket,674.75
row_05241,PRD-USV9I5,18.572,Regular,0.0678,fruits and vegetables,245.88,STORE-HL7,23,Medium,Tier_3,Superstore,2942.25
row_05242,PRD-3NP4VY,12.431,Low Fat,0.041,Health and Hygiene,32.36,STORE-YLW,35,Small,Tier_1,Standard Supermarket,525.44
row_05243,PRD-QDXOEA,7.22,Low Fat,0.0277,SNACK FOODS,106.45,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1152.9
row_05244,PRD-2HPNW1,,Regular,0.0441,Frozen Foods,58.43,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1701.78
row_05245,PRD-1EYY37,,Low Fat,0.047,Soft Drinks,63.23,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3098.8
row_05248,PRD-CFDOOB,9.338,Regular,0.1273,fruits and vegetables,100.42,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1562.34
row_05249,PRD-11CMKR,12.074,Low Fat,0.0325,Canned,184.72,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3334.33
row_05250,PRD-5BFZ63,,Low Fat,0.1416,Canned,164.48,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3958.29
row_05251,PRD-0PKUUM,7.497,Regular,0.1451,Starchy Foods,172.06,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3912.09
row_05252,PRD-21BKSM,16.635,Low Fat,0.0341,Health and Hygiene,188.4,STORE-OYG,25,,Tier_2,Standard Supermarket,2216.26
row_05253,PRD-C71O4Y,11.529,Low Fat,0.1743,Fruits and Vegetables,124.71,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2378.92
row_05255,PRD-F8MDRY,20.127,Regular,0.0224,DAIRY,254.18,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4922.36
row_05256,PRD-CCUG7R,,Regular,0.0419,meat,43.86,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1088.26
row_05257,PRD-YZB4K8,18.163,Regular,0.0169,fruits and vegetables,49.6,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1401.5
row_05259,PRD-4WYJ9D,16.21,Low Fat,0.0701,Fruits and Vegetables,109.4,STORE-AGY,45,Large,Tier_3,Standard Supermarket,860.21
row_05260,PRD-ZE84LM,6.881,Low Fat,0.0234,FROZEN FOODS,95.89,STORE-AGY,45,Large,Tier_3,Standard Supermarket,569.28
row_05263,PRD-9DBWQW,19.976,Low Fat,0.0425,HOUSEHOLD,86.73,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2668.18
row_05264,PRD-5FDHJK,7.124,Low Fat,0.0784,Soft Drinks,91.87,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1225.04
row_05265,PRD-884JXZ,17.404,Low Fat,0.034,frozen foods,147.97,STORE-HL7,23,Medium,Tier_3,Superstore,2113.75
row_05266,PRD-FL9NP6,7.655,Low Fat,0.0546,Health and Hygiene,59.06,STORE-9RG,28,Small,Tier_2,Standard Supermarket,713.01
row_05268,PRD-MX6K0J,20.297,Low Fat,0.0629,Health and Hygiene,126.66,STORE-DKU,30,,Tier_2,Standard Supermarket,2187.05
row_05269,PRD-OE45D1,9.723,Low Fat,0.0268,canned,267.51,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4542.41
row_05270,PRD-FP4E8T,9.027,Low Fat,0.0,Fruits and Vegetables,120.55,STORE-JOR,34,,Tier_3,Corner Shop,125.4
row_05271,PRD-VB2Y6O,15.217,Low Fat,0.0198,health and hygiene,193.64,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1885.56
row_05273,PRD-TLHXCM,14.372,Low Fat,0.0346,Canned,250.23,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2022.98
row_05274,PRD-CC46C1,20.209,Regular,0.1227,Baking Goods,198.83,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3492.08
row_05275,PRD-S1AWP0,15.679,Low Fat,0.1138,Frozen Foods,74.26,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1695.19
row_05276,PRD-3H7I5X,14.929,Regular,0.1042,fruits and vegetables,142.05,STORE-DKU,30,,Tier_2,Standard Supermarket,2671.74
row_05277,PRD-ET6ZI7,16.654,Low Fat,0.0,fruits and vegetables,111.26,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2872.42
row_05278,PRD-JSPKET,6.796,Regular,0.1084,DAIRY,95.43,STORE-DKU,30,,Tier_2,Standard Supermarket,953.52
row_05279,PRD-UC3160,17.142,Regular,0.0737,Meat,113.44,STORE-DKU,30,,Tier_2,Standard Supermarket,1725.98
row_05280,PRD-FT3J41,6.455,Regular,0.1016,Baking Goods,170.15,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3941.05
row_05281,PRD-PF322F,,Low Fat,0.1231,Breakfast,172.44,STORE-T5G,47,Small,Tier_1,Corner Shop,366.62
row_05282,PRD-JDOLC4,6.253,Low Fat,0.0941,Fruits and Vegetables,180.01,STORE-OYG,25,,Tier_2,Standard Supermarket,1220.21
row_05283,PRD-1EYY37,15.019,Low Fat,0.0507,SOFT DRINKS,67.13,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1619.27
row_05284,PRD-DTLHAI,11.802,Regular,0.0,Baking Goods,49.97,STORE-9RG,28,Small,Tier_2,Standard Supermarket,420.64
row_05285,PRD-00V830,9.679,Low Fat,0.0405,Hard Drinks,223.23,STORE-OYG,25,,Tier_2,Standard Supermarket,4596.8
row_05286,PRD-5I78U5,,Regular,0.0148,Fruits and Vegetables,241.26,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,12359.04
row_05288,PRD-8LXUM3,7.236,Low Fat,0.0612,Dairy,148.31,STORE-DKU,30,,Tier_2,Standard Supermarket,1874.86
row_05289,PRD-5K9MLE,,Low Fat,0.1595,household,119.54,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3273.89
